n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
500,6,5,10,True,1.329502169646529,1.1605758908880852
100,6,4,10,True,1.3347032192791513,1.1617304298272264
100,6,5,10,True,1.3295809423937976,1.1623062510127882
100,6,2,10,True,1.3333198197901324,1.16568717869044
50,6,4,10,True,1.3294273353107189,1.1677933786282189
10,8,3,3,True,1.3006203484435717,1.1685980347092568
100,6,3,10,True,1.341757644490055,1.1687340296697506
50,6,3,10,True,1.3417257305462722,1.1724614432549714
50,6,5,10,True,1.3228048386902092,1.1745864465780491
500,6,3,3,True,1.24153052105709,1.1750501963414584
10,10,3,3,True,1.3393179689018044,1.1763191041734689
1000,6,4,3,True,1.2446602286338264,1.1765560146944658
500,6,2,3,True,1.2460243712815648,1.1775541634747382
50,6,2,10,True,1.3482393039022762,1.1784805138069394
1000,6,3,3,True,1.2482568305199615,1.1806766954749337
1000,6,2,3,True,1.244949027202982,1.1808281108189491
10,7,5,10,True,1.4379014816114786,1.1809449155981202
10,8,2,3,True,1.3006747507253822,1.181007041561867
10,10,5,3,True,1.3092441328731146,1.181677062163413
10,8,2,10,True,1.4411093632623737,1.1817420054207473
10,9,2,3,True,1.3017149284715672,1.1822686882441298
500,6,4,3,True,1.247294912478439,1.1823475617900066
100,6,2,3,True,1.2451382124315062,1.1823567189117916
1000,6,5,3,True,1.2512076186155994,1.1827204726922649
500,6,5,3,True,1.2508397360879449,1.1828588071456687
10,8,3,10,True,1.460227286548022,1.1834953466250722
10,7,2,10,True,1.3835145625738383,1.1851765563184409
10,10,4,3,True,1.3936189200122495,1.1854320866909234
10,10,2,10,True,1.4129386153495032,1.186412138909265
100,6,3,3,True,1.2476540417417727,1.1866831434573786
10,9,2,10,True,1.4812157278610871,1.189529998765513
10,8,5,10,True,1.4335746849977968,1.1897866027569404
100,6,5,3,True,1.2645973140306086,1.1913509192432292
50,6,5,3,True,1.263291103110025,1.1930513556018938
50,6,2,3,True,1.2650396224893337,1.1947237567069982
100,6,4,3,True,1.2595405754206914,1.1951589996427892
10,9,4,10,True,1.5100818379546181,1.1973460649633247
10,9,3,10,True,1.5024237933514974,1.1981050633148034
10,10,5,10,True,1.463386096843684,1.199616565710509
10,7,4,10,True,1.4059118505985235,1.2044368034105042
10,10,3,10,True,1.4641622521139828,1.2047777408933282
10,9,5,10,True,1.5101031474095916,1.2056584700293351
10,6,4,10,True,1.4709905020163163,1.2061601215053952
10,8,4,3,True,1.3836289738648109,1.2071196110553422
50,6,3,3,True,1.3125413959681012,1.2077846185712862
50,6,4,3,True,1.305534337926269,1.2080092761653316
10,9,3,3,True,1.415733914976912,1.2127799463289195
10,10,2,3,True,1.451170831713765,1.2157367347984218
10,6,3,10,True,1.4508591852067518,1.2168881873399071
10,9,4,3,True,1.3928968956858276,1.2172188717628476
10,7,5,3,True,1.3739255395767718,1.2196289923440755
10,6,2,10,True,1.4655120605152223,1.2202362721015578
10,6,5,10,True,1.520582531018019,1.2203765553654216
10,7,3,10,True,1.4499857705235966,1.222504383048106
10,9,5,3,True,1.3791972329736943,1.228139191605929
10,6,2,3,True,1.3535383277717017,1.2329159823302993
10,7,3,3,True,1.3907482748910338,1.23414036376754
10,7,4,3,True,1.4005375290421649,1.2354059982650292
10,7,2,3,True,1.4462878653730171,1.2356980095159809
50,5,2,10,True,1.454178575675712,1.2359427691929328
1000,5,2,10,True,1.4363324327076312,1.2425810781286002
500,5,3,10,True,1.4340970434863296,1.2448424411874297
1000,5,3,10,True,1.4390822110033112,1.2448698805084146
500,5,5,10,True,1.4251764557882178,1.2454748079863758
1000,5,5,10,True,1.4416389312304452,1.2456883984812146
1000,5,4,10,True,1.4419718131983004,1.2456946872461885
10,8,5,3,True,1.4260512639172176,1.2470465703783025
50,5,3,10,True,1.4629588007164416,1.247997038449201
500,5,4,10,True,1.4441777896232149,1.248615174870488
500,5,2,10,True,1.4495230267982468,1.2490265720792324
100,5,4,10,True,1.42497018721465,1.249642848007566
50,5,4,10,True,1.4525892926300017,1.2501035058555452
100,5,2,10,True,1.4613476589556191,1.2502995863926718
100,5,5,10,True,1.4624202886485391,1.2573909547526212
50,5,5,10,True,1.4518824527927459,1.2574106984204263
100,5,3,10,True,1.4673399628326205,1.2581772657043582
10,6,3,3,True,1.4447070358724057,1.2607028608732105
1000,5,5,3,True,1.3708006958645254,1.2657705994756003
100,5,4,3,True,1.3938051444643464,1.2659759191104871
500,5,5,3,True,1.3716014548407154,1.2668673591037418
100,5,5,3,True,1.391285436070975,1.2703298061463886
1000,5,2,3,True,1.384590012132971,1.2709490392024474
500,5,3,3,True,1.3762128452387927,1.271012811540093
500,5,2,3,True,1.3807573984068628,1.2716211303947265
1000,5,4,3,True,1.3844368822747155,1.272165385233308
1000,5,3,3,True,1.3868095439401358,1.273645063110987
500,5,4,3,True,1.3911401637851697,1.2784184271088046
10,6,5,3,True,1.5523562491308964,1.283301701410884
100,5,3,3,True,1.4122429618501608,1.2833030487952817
50,5,4,3,True,1.421061076336959,1.286087184599021
50,5,5,3,True,1.408292539050268,1.2904912019762915
50,5,2,3,True,1.4240686509310192,1.2934555453576488
100,5,2,3,True,1.42283505748503,1.2943579971268806
50,5,3,3,True,1.4566895906759851,1.3008423611679192
10,5,2,10,True,1.5946154699609678,1.3014224988187166
10,5,4,10,True,1.5498557241093585,1.3018684883010685
10,5,3,10,True,1.6190808856313768,1.3147889234277608
10,5,5,3,True,1.544668873251306,1.326894490904725
10,5,3,3,True,1.5326994262521183,1.327381511051024
10,6,4,3,True,1.6219772056770814,1.3304886195849084
10,5,5,10,True,1.6766296162847751,1.3314072631478595
10,5,4,3,True,1.57629141793504,1.3500310265854842
10,5,2,3,True,1.5801416516872948,1.3515399300908255
500,4,4,3,True,1.6418097663816595,1.4192821063329215
1000,4,2,10,True,1.7175873520882234,1.4217952501762037
100,4,3,3,True,1.6539668473864984,1.4219964977101895
500,4,3,10,True,1.7216115762254312,1.422127946922196
1000,4,4,10,True,1.7164236757322706,1.4234072533522717
1000,4,5,10,True,1.7212215179703254,1.4236304092422334
500,4,2,10,True,1.7246791107606272,1.4236797902232818
1000,4,3,10,True,1.7209222672181903,1.4240817820390024
100,4,3,10,True,1.7249973764725048,1.4248272852872426
1000,4,5,3,True,1.658007919400956,1.4252687639231167
500,4,5,10,True,1.724618526215248,1.4252742682108577
1000,4,2,3,True,1.6512316147184762,1.425283377124398
500,4,2,3,True,1.6480151987627516,1.4268485906179071
1000,4,3,3,True,1.6603092822715575,1.4269717148286964
100,4,4,3,True,1.663937086401147,1.427233673499877
1000,4,4,3,True,1.6626941441473315,1.4288535530719513
50,4,2,10,True,1.7299546628645008,1.4292653734534986
100,4,5,10,True,1.7424817942453348,1.4298530266371032
500,4,4,10,True,1.7358368708433205,1.4304606730378981
100,4,5,3,True,1.6703691869724675,1.4308968233281651
100,4,2,10,True,1.7519470054029154,1.431346108557591
500,4,3,3,True,1.6671248414827566,1.4316947260032968
100,4,2,3,True,1.6747301181534504,1.4323709427451563
500,4,5,3,True,1.6672386120747549,1.4337805846015554
50,4,4,10,True,1.7704977017790342,1.4349224768423805
50,4,3,10,True,1.7711142793243486,1.4367575736345244
100,4,4,10,True,1.7349380708931603,1.4383334979162137
50,4,4,3,True,1.6941205858128283,1.438376970182989
50,4,5,10,True,1.7606907121789206,1.44616460744849
50,4,2,3,True,1.7322488324140517,1.4481539782921875
50,4,5,3,True,1.7324416953931383,1.4515733793778578
10,4,2,10,True,1.8739133267533008,1.4553011095386417
10,4,5,10,True,1.8457489861098015,1.4622796921573349
50,4,3,3,True,1.7148083204165327,1.4650286680027345
10,4,2,3,True,1.7830079687193603,1.481023848140412
10,4,4,3,True,1.904642817852464,1.494006937525145
10,4,3,10,True,2.007359152046683,1.5118470741116732
10,4,4,10,True,1.9900877130520829,1.5139660759952949
10,4,5,3,True,1.9705841056657736,1.5405469777532441
10,4,3,3,True,1.9991399976669355,1.554804037289253
500,3,4,3,True,2.2618866858634497,1.6944203965846385
1000,3,3,3,True,2.2721864393428866,1.6959265962414598
50,3,2,3,True,2.239982504808812,1.6961968612299332
1000,3,4,3,True,2.266552034313189,1.6975990559525007
1000,3,5,3,True,2.2684784218360887,1.7006850347626306
1000,3,2,3,True,2.2683880643999035,1.7012696537209393
500,3,2,3,True,2.273200746367772,1.7013036551729066
500,3,3,3,True,2.278706382372813,1.7026407740964111
100,3,3,3,True,2.274603462098401,1.7036365731743273
100,3,2,3,True,2.2767345506259646,1.7064925846248349
500,3,5,3,True,2.286539726021413,1.7071097214367177
100,3,5,3,True,2.2933051031241845,1.7088291299546634
100,3,4,3,True,2.31047470203216,1.7190620514166597
50,3,4,3,True,2.3217805459917824,1.7236207601103932
50,3,5,3,True,2.3267006101218333,1.7284835375621903
50,3,3,3,True,2.3474442851166097,1.7369037462484136
100,3,5,10,True,2.406545581613087,1.7702960345024978
100,3,3,10,True,2.4190183152700704,1.778051895067209
500,3,2,10,True,2.413845220687428,1.7816788356656683
50,3,5,10,True,2.432998762882425,1.7824629837563342
1000,3,5,10,True,2.436447515117735,1.7882495183051603
1000,3,2,10,True,2.4521505967240294,1.788394367571964
500,3,3,10,True,2.4370660584580066,1.788453062306571
500,3,5,10,True,2.4444086558801943,1.7891501525063191
100,3,4,10,True,2.419492042931426,1.7894670790925786
1000,3,3,10,True,2.4502076851824093,1.792319062377963
1000,3,4,10,True,2.453244077572565,1.7937523147153291
500,3,4,10,True,2.472984638511888,1.798170991814604
100,3,2,10,True,2.4908608786360578,1.8008098310801541
50,3,3,10,True,2.4934513291905662,1.8009059476712668
10,3,2,3,True,2.5120427432900114,1.8027476379621672
50,3,2,10,True,2.520049413998488,1.807414296035071
50,3,4,10,True,2.526070489595796,1.8211671078283684
10,3,3,3,True,2.625673349377606,1.829546258934391
10,3,4,10,True,2.6083911439929435,1.8346272228838747
10,3,5,3,True,2.6824906726830284,1.8358525100072511
10,3,4,3,True,2.669927636367208,1.8368482110287887
10,3,2,10,True,2.698937117805606,1.846131507538224
10,3,3,10,True,2.654179917289881,1.8797715963715864
10,3,5,10,True,2.710992745650288,1.881490015760312
100,2,2,3,True,4.019842552205754,2.306805083342237
1000,2,3,3,True,4.024841012832138,2.3130704880656587
500,2,5,3,True,4.011951176461416,2.3131319592325963
1000,2,2,3,True,4.042639020580905,2.3147651129996007
1000,2,4,3,True,4.0326793159774414,2.318561925662181
100,2,5,3,True,4.029184664225643,2.320172368646133
100,2,4,3,True,4.0633816258241735,2.3206617576457966
1000,2,5,3,True,4.034491537133413,2.320762220729472
500,2,2,3,True,4.056731547698091,2.3239196720544992
500,2,4,3,True,4.070217151773631,2.3289978424537225
500,2,3,3,True,4.0745180646794505,2.3297160653367817
100,2,3,3,True,4.079609764418759,2.3309416459152925
50,2,5,3,True,4.124540956778288,2.3336055219595355
50,2,4,3,True,4.168140774786821,2.3451365801798203
50,2,2,3,True,4.072614117218306,2.3496039100972714
50,2,3,3,True,4.20508573470591,2.3674968866778365
10,2,2,3,True,4.322959581526983,2.4028126092773063
100,2,4,10,True,4.334683232201659,2.461685191948686
10,2,5,3,True,4.616888544962512,2.465669575810461
500,2,5,10,True,4.389632536399969,2.488846146756864
500,2,2,10,True,4.388229541894433,2.488864880128732
10,2,3,3,True,4.876838184408309,2.4918773211374647
50,2,2,10,True,4.40835791347343,2.492121409200516
1000,2,2,10,True,4.398469162256613,2.494297090053625
500,2,3,10,True,4.39472005210998,2.496219112045712
100,2,5,10,True,4.394262992141154,2.4973394818258208
1000,2,5,10,True,4.431073344739565,2.502007507947525
1000,2,3,10,True,4.443033089583029,2.5047227113245545
1000,2,4,10,True,4.445797049470125,2.50850529089119
500,2,4,10,True,4.44651639371792,2.5097166163729567
100,2,3,10,True,4.477253964502013,2.519646502994896
50,2,4,10,True,4.495731187494865,2.526970958407033
50,2,3,10,True,4.515093879416088,2.527352489681032
50,2,5,10,True,4.581433578219496,2.5290597424162136
100,2,2,10,True,4.528431336513051,2.5344690390548625
10,2,4,10,True,4.5550040805583984,2.5349715638097003
10,2,2,10,True,4.689649432514512,2.54566550396421
10,2,3,10,True,4.697410917448853,2.547793600750753
10,2,4,3,True,4.8697019510148944,2.555194630866968
10,2,5,10,True,5.094039575710683,2.665409820124483
50,1,2,3,True,13.34560169221302,4.4879498711926935
500,1,5,3,True,13.458201290163245,4.508696840140674
1000,1,4,3,True,13.468857763874068,4.5109849880402155
500,1,4,3,True,13.468886911532664,4.511858822262432
500,1,3,3,True,13.489829601071316,4.514561709363913
1000,1,5,3,True,13.499228704153323,4.515701173842663
1000,1,3,3,True,13.51380556971098,4.518017380089295
1000,1,2,3,True,13.515339177969244,4.518930802828848
500,1,2,3,True,13.504037464616234,4.51966121746853
100,1,5,3,True,13.543837052652574,4.525701985288523
100,1,4,3,True,13.569182568029921,4.528326079527135
50,1,4,3,True,13.576176592858506,4.528363068693251
50,1,5,3,True,13.597533377780573,4.528989246093926
100,1,2,3,True,13.587625098451245,4.5325865607458695
100,1,3,3,True,13.66700912745976,4.545132494643012
10,1,2,3,True,13.72538061259143,4.552756757894059
50,1,3,3,True,13.75821053729899,4.5605050228092106
10,1,5,3,True,13.794495042188109,4.5682238539011175
10,1,3,3,True,14.020789544308233,4.5918354819741
10,1,4,3,True,14.568077468586798,4.671349961307387
50,1,3,10,True,14.593106562208753,4.705234648555363
100,1,5,10,True,14.687243505277893,4.723344384112392
50,1,4,10,True,14.773500765031702,4.736752065730659
500,1,2,10,True,14.789196158269956,4.743102405230083
50,1,2,10,True,14.768472252723214,4.743694466030195
1000,1,2,10,True,14.793934959323973,4.743937174035289
500,1,5,10,True,14.80271800580497,4.744333307697831
1000,1,5,10,True,14.795516265704727,4.744356691374155
1000,1,4,10,True,14.827411622217975,4.749497999811561
1000,1,3,10,True,14.832176445240467,4.750031984879005
100,1,4,10,True,14.842115563920276,4.750069140920981
500,1,3,10,True,14.837595688151724,4.751629290010593
500,1,4,10,True,14.85987336986852,4.755015053124833
100,1,3,10,True,14.888340133917696,4.758659921257056
10,1,3,10,True,14.913807993494187,4.7615594307206885
50,1,5,10,True,14.942022789534528,4.768526842347571
100,1,2,10,True,14.962882364383786,4.7716393896312175
10,1,4,10,True,15.03028667962117,4.773218567034849
10,1,5,10,True,15.088087298531866,4.7829153391288965
10,1,2,10,True,15.307232188419011,4.825008329717433
