n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
1000,7,2,10,True,1.2840772884407272,1.1382016671268065
50,9,5,10,True,1.3048652038086344,1.142024588328524
50,9,3,3,True,1.2332193598209593,1.1428988649723313
100,8,3,3,True,1.2164708929311734,1.142927297260447
50,9,4,3,True,1.2295983572220686,1.1429940429736076
50,10,5,10,True,1.28987414009213,1.1432169475876586
1000,7,5,10,True,1.2938548781363424,1.143533692839566
100,7,4,10,True,1.3076171214188965,1.143977297291302
500,7,5,10,True,1.2990775950496605,1.1447351873318574
100,8,4,10,True,1.3129006167528847,1.1450326980536785
500,7,2,3,True,1.2090130509716033,1.1457900446792229
500,7,3,3,True,1.2070062520447598,1.145847935939241
50,7,4,10,True,1.2984131947167796,1.1460626673092695
50,10,2,10,True,1.313078014856369,1.1464892152154356
1000,7,3,3,True,1.2106179850358894,1.1465345959747826
100,7,2,10,True,1.2960534809095219,1.1475593444743888
50,8,2,10,True,1.327279411820288,1.1476797102196044
100,7,3,10,True,1.3038843326183667,1.1477268499116036
1000,7,4,3,True,1.2120733445494232,1.1482404301339497
50,8,5,10,True,1.3264954436077778,1.148592330596415
1000,7,2,3,True,1.2128144077662886,1.1490009210024483
50,8,3,10,True,1.3382451970813984,1.1494785218059738
100,7,4,3,True,1.2143778491762518,1.1499556176735424
100,7,5,3,True,1.2102111596333993,1.149989646387597
100,9,2,10,True,1.3248845889594882,1.1502650322815156
50,8,5,3,True,1.2513837464539905,1.1507727897508924
50,9,5,3,True,1.2336122286511781,1.1509659217446195
50,7,3,10,True,1.3262094381647882,1.1517536575568177
100,7,2,3,True,1.216619238486388,1.152321193418414
1000,7,5,3,True,1.2220279448255473,1.1523215007201968
500,7,4,3,True,1.2161965092397675,1.1539040442641177
500,7,5,3,True,1.226875153100718,1.1546783444664719
50,7,5,10,True,1.3169593509294601,1.1547723225104596
50,7,2,10,True,1.3454143390518065,1.1551794420959252
10,10,4,3,True,1.2947375416880103,1.1589464679490522
100,7,3,3,True,1.2341790740138256,1.1614631687276924
500,6,2,10,True,1.3203377522212443,1.164710265274347
500,6,3,10,True,1.323664635632298,1.1657255463395884
50,7,4,3,True,1.2352577533729299,1.1675748769315988
1000,6,4,10,True,1.3291218669473668,1.1690577302144507
1000,6,3,10,True,1.3307702074834045,1.1691890582573472
100,6,4,10,True,1.3275783332679454,1.1710748727815614
1000,6,5,10,True,1.3300787159208491,1.1710775083781373
10,7,5,10,True,1.3946458870772274,1.172332916817557
1000,6,2,10,True,1.3361951703974928,1.1728335441106377
500,6,5,10,True,1.3302566594947776,1.1731613128292433
50,6,5,10,True,1.3352723133459776,1.174282670138683
10,8,3,3,True,1.3733257843583078,1.174498137136422
10,9,4,10,True,1.406784885132598,1.1755029965249788
100,6,3,10,True,1.3489802546555412,1.1756976378418689
100,6,5,10,True,1.3476699003634867,1.1759995649681079
500,6,4,10,True,1.3368639906021038,1.176056125262896
50,7,2,3,True,1.2923741101331216,1.1762564673427518
50,7,3,3,True,1.2876586963307928,1.17652047914526
50,6,3,10,True,1.367135056776955,1.1784043938194135
50,6,2,10,True,1.3501742831430426,1.1831849021469294
100,6,2,10,True,1.3571888480699401,1.1832545935736773
50,6,4,10,True,1.3576878129120846,1.1849563477508385
