n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
100,5,3,10,False,1.4952451992666094,1.3243532769661859
500,5,3,10,False,1.4900255739142507,1.3174089956159425
1000,5,3,10,False,1.4890751109179485,1.3168727321847455
10,5,4,10,False,1.6759592286121587,1.3978611836354145
50,5,4,10,False,1.5666527189198551,1.357282702951594
100,5,4,10,False,1.5177521224353754,1.3323347722301246
500,5,4,10,False,1.5042658887712943,1.3252373839680447
1000,5,4,10,False,1.49875861009318,1.3206085827684522
10,5,5,10,False,1.6903612165088144,1.4017197638401249
50,5,5,10,False,1.5198395239833677,1.337279686121782
100,5,5,10,False,1.487773578558673,1.318976354290248
500,5,5,10,False,1.4905942604195033,1.3198568711071073
1000,5,5,10,False,1.4959951538120568,1.3243055990947838
10,5,2,3,False,2.5800536688572913,1.7943330273553935
50,5,2,3,False,2.4663959742939294,1.7511968425697235
100,5,2,3,False,2.37675488587412,1.7296893683560206
500,5,2,3,False,2.3706408743764396,1.7251749848713112
1000,5,2,3,False,2.3503441380382903,1.7134775518863565
10,5,3,3,False,2.9322042867378064,1.9332333220485922
50,5,3,3,False,2.442540406673476,1.756477912634374
100,5,3,3,False,2.433390207864692,1.7505794912514405
500,5,3,3,False,2.380681781468253,1.7271854602752459
1000,5,3,3,False,2.380869262352427,1.7278104764888493
10,5,4,3,False,2.8128992894271225,1.8795561410334733
50,5,4,3,False,2.4624440906704392,1.7608579104297313
100,5,4,3,False,2.3904114584224843,1.726492912995296
500,5,4,3,False,2.3756999426894185,1.7261287000508507
1000,5,4,3,False,2.3881594440410847,1.7278458467103444
10,5,5,3,False,2.5249630519244595,1.7794183550987364
50,5,5,3,False,2.5032815291314687,1.7597349564618394
100,5,5,3,False,2.3825004642226566,1.726389945212505
500,5,5,3,False,2.3765808767593946,1.7292357666241187
1000,5,5,3,False,2.3798824128083114,1.727622783311822
10,6,2,10,False,1.4917408369286669,1.279740388829066
50,6,2,10,False,1.3252704735972836,1.219199693555142
100,6,2,10,False,1.3192733699321768,1.2147306283104418
500,6,2,10,False,1.2938418555627045,1.2019026264707955
1000,6,2,10,False,1.2987083229461278,1.2060503269260539
10,6,3,10,False,1.512909516480292,1.3193814037211236
50,6,3,10,False,1.2912978917956228,1.2106944734826453
100,6,3,10,False,1.2759913209431681,1.1912205679159988
500,6,3,10,False,1.297973004464808,1.2058350219800362
1000,6,3,10,False,1.2902654568559062,1.2035582926878348
10,6,4,10,False,1.4366855255531523,1.2628101464745618
50,6,4,10,False,1.322462145903057,1.2090295348108355
100,6,4,10,False,1.31032270107971,1.214815929770741
500,6,4,10,False,1.2986402982878833,1.2036335601967019
1000,6,4,10,False,1.2873046742038512,1.2009058827210617
10,6,5,10,False,1.4647658822758505,1.2919388027914953
50,6,5,10,False,1.3565343988999132,1.2339060002609046
100,6,5,10,False,1.2968729538899428,1.2113043969518091
500,6,5,10,False,1.295284647215615,1.205345877287896
1000,6,5,10,False,1.2881320768727151,1.2030184097329228
10,6,2,3,False,2.085487129510293,1.5724156542028083
50,6,2,3,False,1.9830289556912706,1.5372157023456732
100,6,2,3,False,1.9335392513819,1.533733862372276
500,6,2,3,False,1.9297919588843553,1.5303424299429402
1000,6,2,3,False,1.9161885422219789,1.5256212407901781
10,6,3,3,False,2.1807488205097294,1.6114521854471575
50,6,3,3,False,1.920014266173363,1.5209028001455915
100,6,3,3,False,1.9499998109622052,1.5336941986137933
500,6,3,3,False,1.92338865126915,1.5303375866696929
1000,6,3,3,False,1.8786870169594976,1.5142963698758318
10,6,4,3,False,2.07354484188739,1.5768083305708243
50,6,4,3,False,1.949736591444051,1.5338164971208006
100,6,4,3,False,1.902532135854378,1.5223541741351574
500,6,4,3,False,1.9061008462500517,1.5201703912025422
1000,6,4,3,False,1.917453921002768,1.5280529676789258
10,6,5,3,False,2.2965992810744993,1.6554602448158195
50,6,5,3,False,1.942486383541871,1.537202083151677
100,6,5,3,False,1.9504311200315205,1.547017279909152
500,6,5,3,False,1.9126975400093875,1.5251765133378772
1000,6,5,3,False,1.9010734865683951,1.519985558280588
10,7,2,10,False,1.352584380359818,1.2134165331545117
50,7,2,10,False,1.2036161166941954,1.1480636474481978
100,7,2,10,False,1.180684637062124,1.1393067038556863
500,7,2,10,False,1.168778444743019,1.128365919874623
1000,7,2,10,False,1.167672905136626,1.1278887084328144
10,7,3,10,False,1.4015850894424782,1.2376071237895079
50,7,3,10,False,1.1981699878251721,1.1400864130273212
100,7,3,10,False,1.1710635869144577,1.1326264483198385
500,7,3,10,False,1.167139340097861,1.1322121606806759
1000,7,3,10,False,1.1683516612755194,1.1270508122258354
10,7,4,10,False,1.3701489230635804,1.2239804744138547
50,7,4,10,False,1.2396444212243007,1.1640532438430837
100,7,4,10,False,1.1770899405374113,1.1310202630233481
500,7,4,10,False,1.177901992113137,1.1347935900168746
1000,7,4,10,False,1.1707729859976426,1.1284557706999334
10,7,5,10,False,1.26882582863944,1.1668377410546642
50,7,5,10,False,1.188967755359164,1.140062392877067
100,7,5,10,False,1.1871982651168291,1.1358025081979706
500,7,5,10,False,1.1761139879560496,1.1361967321185038
1000,7,5,10,False,1.17445286324177,1.1325125685969297
10,7,2,3,False,1.7064873409589987,1.41032556746725
50,7,2,3,False,1.676834013928183,1.408567797888195
100,7,2,3,False,1.6344637160498905,1.3897850844641009
500,7,2,3,False,1.6020219958516453,1.3796184751583387
1000,7,2,3,False,1.6106706080163493,1.3813160812841816
10,7,3,3,False,1.9675690097351808,1.5357596420085429
50,7,3,3,False,1.664733680485084,1.3989344952429443
100,7,3,3,False,1.6367760641937286,1.3842664106923095
500,7,3,3,False,1.6114060560989691,1.3788914276941333
1000,7,3,3,False,1.6081890820345215,1.382349483046335
10,7,4,3,False,1.9052704987315596,1.495837894167871
50,7,4,3,False,1.6811007303803345,1.4092843954601857
100,7,4,3,False,1.6290476258475335,1.3896083153095047
500,7,4,3,False,1.6000328374696706,1.3780980984971363
1000,7,4,3,False,1.6235785842232675,1.3883537434652533
10,7,5,3,False,1.966148920681072,1.5222062583786238
50,7,5,3,False,1.6500128199059063,1.3888441409006593
100,7,5,3,False,1.6655549709517008,1.4107031311275262
500,7,5,3,False,1.6192744532347256,1.3854900815267484
1000,7,5,3,False,1.633205781126847,1.3930698653541762
10,8,2,10,False,1.2365248730365932,1.1525359544661025
50,8,2,10,False,1.1398771576615991,1.094752232382583
100,8,2,10,False,1.1301667640533728,1.0950420365182667
500,8,2,10,False,1.0985641561171118,1.079991160202307
1000,8,2,10,False,1.098803437542813,1.0822364772622817
10,8,3,10,False,1.3055025514118723,1.1688021629892962
50,8,3,10,False,1.1790637787997915,1.117004900646725
100,8,3,10,False,1.1169045206211443,1.093910937027614
500,8,3,10,False,1.1039416211100617,1.0845060552099706
1000,8,3,10,False,1.0961657862570588,1.0797963522554193
10,8,4,10,False,1.2678486996326086,1.175124526417976
50,8,4,10,False,1.1255801599041189,1.090999264739153
100,8,4,10,False,1.1306390171440086,1.093834795108483
