n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
10,4,4,3,False,3.8606221666570515,2.2410806110338
10,4,2,3,False,3.961073542061367,2.2846439609833684
50,3,2,3,False,4.623665164196075,2.5133936434479027
1000,3,5,3,False,4.658192156578077,2.522621822387862
100,3,4,3,False,4.703040336814868,2.527608809857052
500,3,5,3,False,4.680695634035755,2.532693611465559
500,3,3,3,False,4.6738694002996555,2.532902760572593
100,3,2,3,False,4.70385149898325,2.549345401169406
500,3,2,3,False,4.747403392880395,2.5530115256717143
50,3,5,3,False,4.795115934207987,2.5540863254164754
1000,3,2,3,False,4.753833083643047,2.554700496374534
1000,3,4,3,False,4.767021396351168,2.556041745871727
500,3,4,3,False,4.766860720877118,2.5582814579715887
1000,3,3,3,False,4.798290029769371,2.5646914370579585
50,3,3,3,False,4.899207084549641,2.5686665943656104
10,3,4,3,False,5.125385998419558,2.5690864651470187
100,2,5,10,False,4.869934816898866,2.5774623988768988
10,3,2,3,False,5.020653436798332,2.5927684609090593
50,2,3,10,False,4.9289496794146395,2.5934782645928407
1000,2,4,10,False,4.912539323679688,2.598828395206873
50,3,4,3,False,4.909195673424984,2.602579438339061
100,2,2,10,False,4.935872336514703,2.6077268437011494
100,3,5,3,False,4.971378916038607,2.6119745590515104
500,2,5,10,False,4.965341029408841,2.615922655306783
500,2,3,10,False,4.976227251759838,2.6188619634185395
500,2,2,10,False,4.9613671003836,2.6188842031780806
50,2,4,10,False,5.007351403680042,2.6205039375764407
100,2,3,10,False,4.998214502208995,2.621746579284291
1000,2,5,10,False,4.987599347548745,2.6242204821550534
1000,2,3,10,False,4.9985453079563165,2.626661360294282
1000,2,2,10,False,4.998047453924226,2.6281307697148706
100,3,3,3,False,4.9929399208098495,2.6313255303636116
500,2,4,10,False,5.012989453181959,2.631432603559775
100,2,4,10,False,5.045833136739346,2.636652583178044
50,2,2,10,False,5.144233505222412,2.6673730546713195
10,3,3,3,False,5.2261926315845875,2.6766254029502408
10,3,5,3,False,5.198398672318485,2.6877652813244395
50,2,5,10,False,5.200730345602532,2.68885025438168
10,2,5,10,False,5.1044112847545575,2.7206432979079787
10,2,2,10,False,5.509201698824178,2.7281646695831157
10,2,4,10,False,5.568074120248386,2.7417848328461876
10,2,3,10,False,5.684725773650085,2.825280869125935
100,2,5,3,False,7.65261027008965,3.3141319659835062
100,2,2,3,False,7.567733272270023,3.3143626220014157
10,2,4,3,False,7.676797846159614,3.3297656226748056
500,2,3,3,False,7.768087073424339,3.350179840858811
500,2,5,3,False,7.801106887030269,3.3508368548906544
100,2,3,3,False,7.807710555573711,3.358041716288248
1000,2,2,3,False,7.895518200723854,3.3685189029039027
1000,2,4,3,False,7.885819668148531,3.3704766056440785
500,2,2,3,False,7.864879411917858,3.371877116572022
1000,2,3,3,False,7.903394562573117,3.3803233729870295
500,2,4,3,False,7.9223322611915945,3.3827724414413862
1000,2,5,3,False,7.96057474480468,3.3959708327332443
10,2,3,3,False,8.291278738027255,3.396539241396529
50,2,3,3,False,7.9436574510479465,3.3969273216279863
100,2,4,3,False,8.108386875878997,3.4133045795149624
50,2,5,3,False,8.091604485348864,3.4298445112708102
50,2,2,3,False,8.240899604021239,3.465637389223656
50,2,4,3,False,8.248483541699343,3.466251740968543
10,2,2,3,False,8.430065792958779,3.5044098472769645
